405	89
437	262
577	233
125	248
337	459
599	83
129	174
467	585
392	305
203	473
385	101
262	80
347	382
388	340
283	398
499	517
592	350
463	536
212	66
521	425
562	503
110	133
338	267
488	322
18	257
315	91
319	24
277	459
105	232
216	157
196	488
108	390
522	454
5	80
222	500
324	523
572	147
353	202
445	223
366	240
326	463
351	181
247	343
118	320
345	412
227	139
529	211
88	86
33	126
50	137
550	516
307	553
20	124
445	118
213	558
265	479
528	414
334	346
22	309
53	524
320	390
200	193
389	434
435	569
576	41
402	511
333	30
418	319
532	5
397	108
334	355
501	395
253	570
417	463
304	192
5	138
547	563
11	508
237	219
496	555
131	180
290	584
122	142
221	538
490	379
133	305
445	596
573	328
263	0
214	240
384	266
203	558
380	262
33	328
228	88
412	153
318	434
461	118
575	496
96	292
0	408
417	120
166	331
126	307
331	427
528	48
475	289
19	372
513	100
381	448
487	47
235	581
4	543
55	14
376	383
390	579
492	99
446	87
348	494
476	343
382	296
523	580
212	263
73	568
596	344
27	266
2	402
481	165
579	488
76	555
266	273
548	273
560	510
310	240
580	407
555	416
50	370
244	304
488	409
312	590
195	382
552	527
384	294
258	452
158	560
337	202
441	129
246	444
378	213
24	55
457	563
126	210
149	445
37	183
482	523
326	395
33	323
263	86
517	63
137	166
17	484
537	359
208	410
88	487
348	292
205	577
568	214
563	313
209	278
469	486
527	273
365	241
33	227
300	497
414	330
243	528
248	471
384	13
443	546
461	207
588	169
451	10
372	524
356	585
124	288
477	369
586	111
114	446
577	272
467	404
263	464
436	268
191	125
147	241
503	147
122	318
53	77
293	190
122	241
333	199
264	152
499	99
488	552
360	317
420	177
345	421
75	376
264	400
402	483
37	135
400	306
571	497
66	190
551	232
253	321
196	182
11	313
354	345
452	26
117	546
293	15
369	478
238	133
58	335
86	52
482	90
409	515
204	301
385	599
430	541
434	79
83	329
239	183
318	567
451	504
139	233
562	8
455	228
206	291
104	117
261	29
382	511
567	386
529	381
277	173
444	16
285	145
495	486
578	567
315	512
72	173
447	535
566	431
143	26
196	477
140	334
452	577
350	202
533	75
581	221
210	291
0	207
329	82
292	393
87	413
366	569
464	166
148	166
277	113
214	205
86	25
394	14
15	573
125	598
296	274
365	225
195	149
259	363
154	581
310	236
129	43
130	30
287	24
408	348
370	209
95	473
48	393
408	393
370	371
503	544
355	98
5	469
542	88
91	3
381	343
193	228
182	23
556	42
592	509
221	52
579	380
590	25
197	66
64	316
433	282
161	116
571	337
409	454
214	583
19	249
38	157
552	598
345	501
110	546
295	562
528	442
99	181
536	98
274	176
136	298
257	467
589	429
563	418
180	175
599	183
119	290
168	217
432	541
14	320
70	386
313	299
349	258
398	160
536	472
443	96
586	542
268	261
161	0
80	360
276	291
245	195
83	233
7	112
205	237
32	380
503	445
458	572
592	144
352	578
130	542
363	364
410	110
503	433
481	288
189	400
435	328
276	208
596	355
577	430
82	234
589	206
54	136
157	337
484	449
341	366
282	489
86	488
414	382
55	453
599	203
471	79
214	41
56	280
445	4
31	470
45	504
544	561
510	591
439	309
543	16
289	65
253	84
489	418
8	240
462	540
49	570
217	415
88	395
117	362
323	96
319	230
184	52
157	329
235	253
531	438
395	289
392	14
454	429
599	197
53	577
154	299
187	532
472	253
167	256
95	271
560	466
261	537
128	288
96	435
537	447
486	574
348	455
198	57
265	533
381	541
529	398
53	61
279	51
152	21
317	270
266	366
74	278
572	362
473	234
493	539
341	568
11	99
176	33
335	399
451	227
167	85
272	170
565	503
475	36
596	275
447	383
202	16
372	506
569	295
190	429
520	203
546	213
535	535
377	104
376	579
391	121
80	531
213	233
84	172
258	99
497	26
72	393
324	371
283	448
464	58
101	445
189	106
396	242
309	455
204	145
547	162
137	180
517	177
493	311
344	80
536	3
250	56
414	223
218	26
402	461
491	25
64	438
0	513
183	59
74	39
237	521
205	167
165	216
217	76
596	120
475	520
18	161
451	400
91	101
313	338
389	68
481	166
396	540
165	550
264	491
290	468
560	331
378	238
136	184
296	24
230	585
451	143
19	272
113	277
588	96
357	582
256	50
100	182
396	444
145	484
450	279
176	471
177	107
527	92
45	49
512	297
335	108
155	401
103	53
112	141
333	66
11	419
296	491
496	381
46	72
342	144
369	170
448	111
595	213
430	404
200	502
282	371
362	391
134	315
562	364
315	82
490	465
93	396
96	74
122	487
36	134
17	525
58	65
431	119
243	117
492	139
526	500
268	194
404	597
114	449
281	72
143	377
6	56
192	157
252	380
246	400
291	289
318	160
112	24
273	275
253	447
366	244
242	519
530	554
337	242
554	358
527	270
503	214
534	339
321	443
64	173
487	475
239	277
465	428
271	426
105	70
20	496
398	460
80	451
400	519
253	506
522	446
240	66
408	109
398	518
90	497
433	256
569	366
179	111
319	293
316	141
187	438
350	227
97	29
116	35
48	444
475	425
349	149
537	248
78	290
50	565
448	260
130	450
265	172
428	537
