121	512
218	347
383	466
154	105
316	134
344	459
570	484
494	103
229	587
89	539
425	107
416	38
529	331
175	287
292	520
34	510
586	587
572	94
397	310
32	475
19	299
550	213
7	496
527	337
87	515
476	569
232	37
96	23
229	446
519	547
23	70
278	350
278	59
385	555
598	300
531	217
109	41
240	39
56	108
191	213
445	312
131	306
452	436
457	295
174	388
27	368
495	157
147	314
433	315
579	294
485	441
161	584
126	59
425	196
585	211
90	502
236	63
26	300
448	4
549	98
65	521
513	34
514	410
285	494
157	454
472	219
320	352
541	372
340	535
180	144
502	570
508	337
48	516
573	506
114	55
122	4
506	376
411	21
395	351
488	389
65	66
114	510
242	261
596	424
120	88
190	199
468	572
146	490
236	243
143	304
237	443
243	360
196	463
110	125
477	27
449	404
311	329
517	84
215	541
409	513
