404	19
77	500
334	598
288	599
500	523
232	592
172	571
538	482
54	471
415	23
586	390
328	2
597	258
526	497
547	130
263	3
222	589
221	11
356	6
536	115
390	586
444	563
389	14
253	596
488	67
230	9
136	551
282	599
196	581
586	210
592	368
380	11
320	599
469	53
307	599
133	51
155	38
160	565
160	35
221	11
372	9
584	396
177	573
250	5
31	432
160	565
274	598
369	9
239	593
200	582
199	582
42	147
133	51
73	496
161	565
447	39
431	569
446	562
201	17
140	553
161	565
549	133
299	599
400	582
103	74
67	488
252	596
91	85
232	592
171	570
196	581
109	69
36	442
503	520
381	12
285	599
487	534
269	598
385	587
207	15
163	34
306	1
311	599
244	594
265	597
10	224
558	453
213	587
328	2
526	103
215	13
384	588
60	120
139	553
295	1
481	539
592	232
241	594
170	570
370	9
371	9
353	595
273	2
19	405
191	21
126	544
260	3
417	24
244	594
12	384
288	1
331	598
145	44
524	101
458	45
543	125
387	587
581	195
50	465
577	185
196	19
68	490
513	89
181	25
69	109
285	599
218	12
175	572
555	458
110	532
188	578
594	241
189	22
506	518
493	71
69	109
523	100
236	593
280	1
215	13
184	576
71	493
432	31
539	119
9	372
525	102
50	465
492	530
116	64
276	1
134	549
130	53
433	32
393	585
358	6
443	563
572	174
585	207
22	412
115	64
512	512
515	509
378	11
235	592
165	33
279	599
74	497
29	172
74	497
497	74
240	593
61	481
147	558
438	34
127	55
417	576
3	342
292	599
110	68
50	465
371	9
190	21
139	553
385	587
489	532
550	465
336	597
578	188
105	527
321	599
449	40
323	1
143	45
262	3
171	30
469	547
314	599
502	79
454	557
554	459
107	529
181	25
372	591
213	587
379	11
111	532
295	599
340	597
488	533
331	2
550	135
473	55
191	579
363	593
280	599
524	101
539	481
594	241
350	595
594	359
284	599
180	26
141	554
217	588
281	1
128	55
194	580
585	207
590	376
257	4
211	14
555	458
294	599
488	67
196	19
261	597
473	55
507	83
447	39
532	110
46	459
273	2
2	266
545	473
170	30
411	578
141	46
572	174
223	11
420	574
497	526
571	172
470	547
402	18
217	588
27	424
284	599
130	53
196	19
549	467
224	10
327	598
144	556
482	538
211	14
114	65
248	5
207	585
182	25
427	571
263	597
306	599
71	493
150	41
322	599
146	557
331	2
175	572
314	1
130	53
253	596
78	501
87	511
46	459
429	30
531	491
317	599
443	563
66	487
99	78
530	108
307	599
24	417
503	80
373	590
399	583
290	1
124	542
512	88
58	477
145	44
197	581
455	44
148	42
233	8
131	547
103	526
508	84
35	160
133	51
247	595
412	22
269	2
119	61
433	32
201	583
411	22
279	1
113	534
400	18
41	451
26	422
300	0
474	544
423	27
299	1
242	594
336	3
307	599
460	47
317	1
518	506
209	15
107	529
7	364
124	58
350	595
414	23
551	464
56	126
192	21
430	30
60	480
412	578
231	9
535	486
368	592
286	1
95	81
302	1
261	3
394	16
227	590
465	50
459	554
546	129
451	559
234	592
496	73
414	23
94	518
588	384
542	477
116	536
296	1
484	536
72	494
440	565
85	509
49	464
420	26
236	7
243	6
59	122
578	412
417	576
292	599
87	89
194	580
372	9
41	149
345	4
450	559
305	1
263	597
399	17
438	566
371	591
477	58
573	424
253	596
106	528
356	6
379	11
194	580
122	541
197	581
136	551
432	31
378	11
222	589
498	525
509	515
90	86
237	7
11	220
103	526
187	577
562	446
69	491
569	432
203	583
153	561
542	477
526	497
526	497
589	380
221	589
260	597
397	583
486	65
138	48
211	586
434	32
60	480
577	415
243	594
241	6
552	462
375	10
577	185
585	393
209	585
83	93
385	587
0	300
341	597
590	224
341	597
354	595
67	488
155	562
92	84
371	591
167	568
527	104
563	156
415	577
246	595
25	181
63	117
8	232
549	133
274	2
249	5
168	569
573	176
406	20
264	3
314	1
386	13
73	496
577	185
69	491
351	595
123	58
250	595
144	556
347	4
540	120
138	552
175	572
430	30
247	595
219	588
596	252
132	548
123	58
464	551
206	584
520	97
156	37
270	598
141	46
194	580
526	103
446	562
283	1
585	393
74	103
49	136
236	593
201	17
255	4
354	5
78	501
374	10
298	599
376	590
217	12
454	43
573	424
280	1
304	599
59	478
387	13
358	594
478	59
222	589
321	1
61	481
25	419
173	29
591	228
194	20
410	21
373	10
293	599
276	599
291	1
311	599
294	1
526	103
79	502
295	1
343	596
419	25
172	29
352	5
128	55
313	599
148	42
457	555
129	54
118	538
23	415
202	583
486	65
270	598
393	585
447	561
140	47
530	492
386	13
459	46
249	5
537	483
393	585
526	103
519	95
434	568
128	55
47	461
408	579
0	300
579	190
74	497
219	12
508	84
208	585
539	481
549	467
494	72
207	585
385	587
233	8
428	29
330	2
507	83
512	512
137	49
582	198
37	444
585	393
527	496
224	590
532	110
297	599
60	480
529	107
125	543
124	542
161	565
154	38
186	577
594	241
45	458
496	73
148	558
137	551
318	599
456	44
73	496
170	30
520	503
307	599
79	502
467	549
467	549
211	14
103	74
441	36
