485	117
294	474
397	251
259	130
207	265
299	73
411	79
332	188
268	452
449	529
423	443
303	265
413	182
320	180
300	394
258	550
462	239
270	218
190	533
354	482
212	82
326	426
219	383
400	185
404	409
167	136
397	152
124	372
344	189
153	376
338	317
344	167
326	328
378	324
280	546
407	205
98	384
232	463
211	419
220	447
373	403
174	280
157	301
263	590
319	113
363	215
307	222
411	387
317	364
292	27
303	404
100	285
198	511
300	281
372	167
341	40
415	516
324	294
307	264
336	527
289	584
184	352
299	22
323	224
308	578
336	504
400	179
276	491
505	322
337	216
300	78
329	532
264	534
308	150
342	358
306	524
331	130
98	151
249	425
399	486
353	356
366	404
205	256
215	138
394	235
306	411
224	441
262	204
276	405
296	509
354	466
168	254
271	373
167	173
176	145
311	556
395	441
269	160
312	41
374	152
470	400
302	167
536	359
367	300
241	406
275	109
191	276
306	266
408	351
287	503
412	474
221	213
300	500
155	474
288	80
175	159
196	163
453	360
166	72
200	68
318	195
289	159
254	557
230	184
335	151
328	177
320	583
292	239
408	315
377	22
299	239
266	344
228	82
291	207
307	266
460	380
289	430
295	324
296	299
163	395
315	483
283	349
301	249
292	67
300	462
352	403
185	198
199	27
295	544
497	326
370	469
130	300
156	89
346	230
280	358
436	506
372	324
89	264
326	516
173	249
126	234
309	464
203	233
447	318
482	280
143	365
295	420
292	61
316	338
309	562
534	253
459	242
376	196
274	517
372	236
528	248
319	307
240	84
342	325
296	494
312	558
306	46
155	282
261	52
411	183
354	537
332	381
431	214
333	144
434	489
431	196
174	225
328	349
301	538
300	286
484	485
346	294
305	419
315	413
338	410
316	302
279	79
300	411
168	436
342	89
95	495
170	270
372	479
329	406
439	185
115	172
328	387
455	341
206	350
391	373
158	170
241	131
26	269
217	294
358	320
157	333
334	249
249	525
159	295
264	153
146	218
172	252
354	371
306	526
337	416
299	490
177	327
436	521
256	143
427	356
200	334
190	168
223	238
545	242
324	477
202	93
274	551
211	115
299	565
335	533
149	352
283	74
294	270
142	459
327	332
222	247
417	424
163	213
390	474
458	246
164	347
185	543
307	322
182	341
214	396
296	387
394	140
157	439
383	504
143	113
328	157
307	241
276	305
196	290
367	281
354	230
141	368
432	383
367	452
308	56
332	357
290	154
302	145
385	83
298	35
414	365
299	502
336	319
453	416
325	56
401	363
500	364
305	205
362	131
217	552
353	319
200	173
328	276
475	265
234	470
329	202
444	166
297	459
308	267
298	440
355	178
415	326
299	391
361	267
298	484
295	589
293	464
304	472
285	16
346	202
298	138
180	135
81	285
372	319
365	300
146	343
303	172
278	587
255	518
332	210
477	238
307	212
534	365
456	316
379	340
215	286
429	414
139	344
409	102
316	301
364	232
400	289
432	557
282	492
386	407
293	298
302	285
448	163
363	72
274	467
404	395
392	278
119	322
288	380
216	198
300	545
277	526
367	346
297	461
194	475
317	155
300	381
166	121
496	317
281	138
166	279
454	339
127	315
52	386
298	33
319	334
569	327
377	544
385	424
188	58
252	207
246	297
298	251
240	41
273	334
218	425
479	304
267	573
375	106
284	330
274	300
244	497
310	73
319	93
296	170
273	423
393	406
418	448
308	300
225	170
454	202
267	551
329	177
229	173
303	46
295	247
161	332
113	104
439	379
285	564
357	526
283	346
274	432
262	330
371	355
247	60
325	51
280	434
491	417
437	266
160	217
84	206
299	28
445	159
290	225
324	351
254	57
169	420
574	301
298	118
251	119
265	326
366	553
405	233
275	466
297	584
319	124
297	436
330	420
282	156
247	389
123	238
291	260
309	241
277	95
280	241
278	413
491	220
354	324
341	279
570	398
292	313
459	217
444	456
173	472
356	130
316	199
349	335
301	165
217	389
351	371
215	525
378	389
243	476
266	157
57	309
265	176
551	301
325	325
348	13
282	51
311	323
448	165
207	338
288	215
296	487
146	453
502	347
303	131
446	285
316	168
293	32
33	300
201	282
353	488
122	143
286	524
306	205
67	449
300	239
342	247
399	222
377	424
450	185
320	24
266	277
564	259
396	210
370	289
282	154
364	293
55	242
356	190
348	541
207	383
287	357
472	226
205	537
426	400
343	585
391	486
337	293
284	551
300	153
256	240
305	157
271	572
425	438
371	363
315	479
348	493
492	390
337	355
497	267
509	254
179	417
189	416
390	510
278	545
290	172
321	188
300	331
300	259
91	208
456	492
275	352
293	384
267	121
274	46
322	345
293	389
180	308
286	555
364	301
281	183
27	300
286	575
303	226
303	310
186	318
301	526
323	351
395	292
269	312
333	488
429	104
88	149
315	302
57	353
295	137
451	284
348	326
348	540
169	220
395	510
169	270
106	286
399	118
508	305
141	400
246	374
265	117
326	340
121	413
111	499
340	224
307	184
294	317
174	526
397	256
336	497
119	479
474	326
309	176
150	320
400	465
300	367
225	556
291	541
136	300
357	154
313	282
280	157
110	331
171	201
417	297
197	266
419	513
331	271
372	443
326	92
414	475
375	406
339	349
312	537
305	82
62	300
288	409
300	126
311	22
300	110
460	217
482	353
343	501
322	110
300	448
166	435
484	227
376	191
459	260
299	84
273	519
178	134
116	232
111	391
294	258
311	473
281	216
276	424
253	353
345	283
448	422
404	320
316	394
300	315
305	96
357	38
224	292
346	254
375	309
307	298
465	314
291	32
286	527
299	179
448	237
439	377
201	510
432	330
183	300
291	286
350	314
298	2
374	335
330	33
170	435
383	476
412	315
301	298
290	117
406	444
239	531
361	81
349	569
171	260
474	224
50	377
266	344
319	34
