227	590
130	547
463	49
534	113
380	11
399	583
278	1
209	15
373	10
315	599
107	71
130	547
101	524
530	492
115	64
318	1
297	1
528	494
472	545
109	69
95	81
560	449
570	430
374	10
373	590
545	473
498	75
438	34
166	32
74	497
361	7
1	324
516	508
479	60
149	41
87	511
558	147
512	88
221	11
296	599
396	584
105	527
375	10
32	434
581	405
348	596
360	7
459	46
87	511
360	593
283	1
345	596
151	560
173	571
0	300
3	258
540	120
285	1
535	486
155	562
376	10
492	530
2	334
176	573
366	592
417	24
358	6
135	50
572	174
26	422
593	236
474	56
106	528
83	93
445	562
77	100
329	598
255	4
291	1
547	130
525	498
133	51
329	598
117	63
27	176
164	567
260	597
291	599
51	467
238	7
270	598
544	126
590	224
352	5
528	494
9	228
232	8
56	126
112	67
582	198
535	114
589	380
589	220
424	27
457	45
371	591
333	598
369	9
282	599
548	132
37	444
334	598
51	467
438	566
65	486
359	6
115	64
451	559
86	510
317	1
482	538
516	508
575	181
35	160
176	573
213	13
533	112
14	390
546	471
236	593
333	2
228	9
221	589
522	501
310	599
312	1
201	583
559	451
199	582
380	589
198	18
209	15
149	41
332	598
33	164
517	93
2	334
185	577
192	579
508	516
327	2
75	102
481	61
255	4
418	575
102	75
319	1
315	1
408	21
550	135
220	11
78	99
92	516
434	568
192	579
423	573
405	581
356	6
560	449
465	550
228	591
494	528
471	54
256	4
491	531
542	477
424	27
473	55
270	598
34	162
544	126
318	599
413	577
204	584
240	593
424	27
392	585
208	15
225	10
147	42
353	595
353	595
271	2
52	468
413	23
62	118
174	572
438	566
426	28
66	113
255	4
256	4
106	528
175	572
243	6
416	24
343	4
290	1
206	16
51	467
76	101
290	599
469	547
297	599
497	74
585	393
584	204
5	354
111	532
432	31
552	462
219	12
320	1
191	579
201	17
104	73
560	449
418	25
425	572
141	554
582	402
492	70
495	73
180	574
491	531
392	585
284	1
561	447
217	12
34	162
117	63
257	4
292	1
369	9
30	430
381	588
436	567
392	585
352	595
184	576
225	590
56	126
491	69
508	516
101	524
368	8
212	586
497	74
213	587
117	63
328	598
574	422
272	598
41	149
422	574
557	146
117	537
303	599
81	505
43	146
