594	458
421	229
127	242
423	10
378	461
188	154
376	36
569	84
125	395
255	231
139	386
344	265
186	462
229	470
358	140
373	433
406	233
111	42
185	585
160	516
491	354
232	305
61	164
119	245
250	551
6	508
349	489
263	225
376	155
502	524
192	542
409	198
12	103
227	164
204	181
70	14
279	51
358	563
444	46
163	579
522	292
119	0
43	223
414	98
291	157
202	254
326	69
350	274
111	96
523	439
214	194
478	132
1	348
402	299
499	295
106	162
217	582
319	472
385	384
439	577
238	1
455	376
534	21
527	145
228	440
355	432
257	229
275	369
430	528
176	117
580	154
318	253
397	129
81	190
99	513
296	130
501	211
55	119
291	305
304	598
311	483
529	338
443	153
264	202
473	333
323	69
581	291
133	409
103	81
283	64
197	253
124	568
301	280
102	254
128	357
174	350
411	181
239	177
94	122
68	395
583	190
248	343
225	311
242	314
589	281
351	433
147	41
152	168
570	58
362	240
267	253
268	268
548	553
298	433
400	317
160	111
251	326
363	424
100	570
394	411
371	503
578	573
449	448
14	526
271	309
125	83
535	375
494	453
375	293
174	518
220	117
18	187
114	10
520	330
266	446
8	169
4	565
80	584
4	503
388	13
593	551
445	371
568	268
480	53
551	547
399	404
422	55
301	467
128	31
507	267
566	98
416	584
69	425
373	95
446	560
333	18
571	235
27	266
346	98
335	344
425	65
449	160
217	494
46	522
408	175
431	198
174	231
486	363
417	181
252	468
412	370
486	145
442	93
590	13
409	220
182	241
553	41
295	356
123	190
543	397
294	367
521	191
349	91
183	551
589	222
322	101
186	422
226	277
129	184
577	441
400	215
593	85
234	448
510	198
439	228
422	351
472	275
253	194
79	106
381	496
356	544
299	589
269	339
237	27
453	114
591	441
213	454
556	399
57	106
314	57
17	596
270	70
167	135
455	411
416	526
343	41
547	391
539	584
63	170
99	78
322	229
589	529
491	397
500	172
161	195
70	569
29	24
116	195
57	151
82	431
516	165
334	119
582	71
317	106
461	513
505	420
163	214
591	205
542	185
180	168
95	543
320	410
14	366
387	317
354	510
131	585
223	451
8	70
384	52
167	512
236	531
282	534
572	153
288	273
306	494
593	502
62	225
458	377
378	106
199	414
541	226
150	324
437	475
584	497
581	186
507	412
318	69
130	555
538	330
294	121
84	118
541	355
98	23
305	80
412	39
196	243
47	477
215	422
346	177
178	125
106	348
117	492
49	106
253	405
425	357
67	458
118	223
582	347
433	148
185	61
16	529
383	160
171	413
490	491
34	170
451	317
339	216
315	34
463	39
72	377
388	598
340	159
445	29
424	346
45	35
477	571
218	573
275	352
182	12
394	77
554	426
229	63
363	64
136	548
190	279
22	115
471	249
173	228
389	195
245	43
546	338
75	62
454	246
204	584
379	583
572	65
372	139
23	172
398	290
391	46
392	374
388	86
399	386
345	397
474	109
443	114
5	403
85	90
72	121
374	539
239	426
308	84
293	179
2	427
465	464
53	170
523	129
172	487
504	108
493	70
592	368
117	541
409	539
520	99
93	137
366	118
150	249
246	81
385	566
308	310
352	151
517	133
514	363
244	361
245	93
286	139
28	215
7	422
355	118
287	398
191	218
175	149
339	136
205	228
148	454
456	570
486	275
317	500
584	113
479	89
555	215
69	329
192	503
510	433
134	424
16	22
139	57
565	52
250	347
151	297
187	578
194	531
344	432
335	130
291	30
330	35
293	7
225	146
465	43
437	452
551	277
237	494
357	329
53	446
512	478
558	52
208	595
206	36
265	106
136	114
382	6
279	434
176	242
549	244
492	103
128	65
26	561
251	212
593	495
554	584
385	549
182	313
392	63
585	513
518	341
596	523
356	310
84	276
127	418
324	578
443	104
235	228
178	80
190	148
52	222
312	477
368	451
533	301
184	354
142	312
562	252
335	598
115	401
301	562
215	500
579	344
331	73
515	387
164	501
369	152
448	538
187	82
41	478
581	283
202	95
234	35
402	309
68	104
582	35
140	491
579	212
533	50
329	70
291	128
131	502
553	397
562	272
432	35
49	208
188	110
564	562
279	495
154	138
305	278
305	329
167	57
512	454
40	525
511	500
439	151
419	29
83	56
135	307
522	355
228	134
467	476
48	328
443	527
189	561
8	90
72	487
225	248
546	453
494	499
531	31
276	470
98	472
25	372
241	480
173	143
469	525
313	321
156	340
66	64
407	4
501	538
31	344
55	302
299	599
156	442
327	194
269	278
177	361
503	69
557	298
374	539
441	295
161	191
58	138
438	174
581	480
246	417
2	440
579	589
330	55
190	309
377	105
318	110
374	405
171	55
80	141
592	586
387	465
358	139
208	95
253	61
402	561
317	123
445	44
459	42
25	552
104	336
60	16
587	88
405	128
439	566
564	390
199	145
576	111
389	530
521	255
482	528
403	3
384	477
436	503
35	80
228	335
373	263
323	76
225	449
58	318
328	134
511	536
127	180
379	421
290	31
184	500
481	347
484	370
48	529
83	549
245	532
481	153
299	543
476	369
579	333
511	355
546	76
499	568
381	222
121	478
377	342
275	116
527	500
80	466
148	37
550	243
151	50
513	416
356	386
162	34
589	455
91	435
416	290
494	537
492	20
237	160
453	107
157	267
23	117
596	159
351	483
393	404
