1	324
2	266
5	246
7	236
10	224
11	220
13	213
19	195
23	185
26	178
31	168
38	154
42	147
51	133
53	130
55	127
60	120
73	104
81	95
93	83
94	82
102	75
110	68
120	60
127	55
139	47
142	45
154	38
166	32
178	26
185	23
195	19
207	15
210	14
220	11
232	8
241	6
252	4
266	2
277	1
321	1
324	1
333	2
342	3
348	4
359	6
364	7
368	8
380	11
393	15
399	17
405	19
422	26
438	34
446	38
453	42
461	47
464	49
480	60
490	68
496	73
506	82
507	83
519	95
526	103
532	110
540	120
545	127
551	136
553	139
558	147
562	154
566	162
572	174
573	176
574	178
577	185
579	190
582	198
584	204
588	216
593	236
594	241
595	246
599	276
599	324
598	334
596	348
594	359
593	364
588	384
586	390
584	396
577	415
574	422
572	426
566	438
563	444
559	451
555	458
549	467
540	480
527	496
518	506
507	517
506	518
496	527
485	536
473	545
458	555
446	562
440	565
434	568
430	570
426	572
424	573
415	577
402	582
387	587
380	589
364	593
359	594
354	595
342	597
334	598
323	599
284	599
280	599
277	599
276	599
266	598
253	596
241	594
228	591
216	588
210	586
198	582
195	581
185	577
176	573
162	566
156	563
144	556
136	551
120	540
110	532
104	527
95	519
83	507
81	505
73	496
64	485
60	480
53	470
47	461
45	458
42	453
37	444
36	442
30	430
26	422
21	410
19	405
15	393
14	390
11	380
8	368
7	364
5	354
4	348
3	342
2	334
