513	304
518	342
208	179
205	429
391	359
376	307
280	334
279	485
265	505
214	534
496	123
192	381
206	263
227	544
356	301
388	494
331	251
276	254
275	201
342	543
283	389
234	496
289	323
409	237
415	267
306	506
239	277
354	368
321	480
258	271
550	372
356	210
260	516
377	322
305	102
239	493
256	466
310	531
306	333
338	544
386	329
323	565
383	426
251	149
423	347
269	232
381	238
202	401
443	215
147	120
236	370
61	271
107	408
39	357
401	205
295	585
240	242
352	494
466	135
304	426
213	244
156	420
203	333
214	210
296	533
313	397
228	200
336	126
185	394
364	392
164	469
249	121
244	462
371	532
399	322
379	91
274	18
126	428
300	379
275	231
394	383
365	163
254	336
151	327
122	444
389	205
315	322
285	72
314	432
400	300
332	268
307	221
305	294
467	455
274	38
318	314
390	71
270	229
347	138
445	328
366	148
468	137
379	188
343	338
317	253
349	530
203	236
325	424
347	92
148	366
258	188
321	137
291	593
242	447
54	380
381	535
106	231
394	493
311	139
173	409
280	460
317	446
264	48
275	160
199	304
222	396
275	349
292	117
269	52
301	561
292	253
275	293
169	228
442	347
368	200
227	316
315	501
160	134
348	233
300	499
390	151
532	282
317	194
353	266
63	219
284	587
388	85
325	499
236	331
284	472
434	189
155	391
451	126
445	72
147	240
282	316
293	258
277	330
434	318
76	457
344	184
363	40
503	127
358	499
297	283
332	217
364	329
259	142
44	407
178	404
321	318
221	487
266	301
397	490
347	288
49	307
222	349
470	318
450	223
294	268
321	532
221	322
461	219
107	298
506	484
282	239
412	229
317	97
302	471
348	199
276	289
257	349
315	404
331	521
153	160
398	198
379	484
271	566
219	184
429	353
348	149
247	101
293	31
271	124
299	403
150	107
427	464
288	310
324	504
389	427
354	346
407	487
298	124
252	400
327	15
452	466
394	504
578	311
234	74
309	305
296	376
471	259
69	305
305	351
397	250
406	84
494	285
495	462
207	216
362	469
323	32
373	146
343	193
138	392
296	477
232	383
351	308
328	340
94	380
298	330
320	109
315	479
206	371
37	323
294	300
326	148
250	270
276	266
477	224
358	260
159	277
314	431
480	321
285	46
272	85
246	191
288	307
132	362
280	577
355	586
229	444
204	419
295	38
87	478
306	348
246	281
322	33
294	99
242	97
337	263
256	488
285	371
183	403
300	416
92	272
437	285
300	87
318	66
239	204
352	567
209	292
423	319
358	564
286	365
465	482
284	123
343	454
336	313
266	441
472	371
349	365
262	503
230	222
304	451
299	240
346	441
273	268
358	211
323	249
357	154
359	497
207	332
303	192
309	255
490	417
333	117
260	205
338	52
350	551
289	300
239	223
259	178
402	104
206	313
197	148
344	77
204	40
351	257
503	300
190	293
334	137
303	297
311	7
321	315
460	312
268	536
430	497
399	188
137	104
327	304
287	97
259	291
286	163
415	168
299	453
237	537
300	476
513	406
156	429
140	431
330	256
246	436
114	123
368	286
305	525
299	398
287	273
303	239
392	285
133	163
306	538
353	327
296	523
505	230
194	326
446	210
311	251
340	19
297	352
298	379
332	304
117	209
257	123
144	368
293	411
425	279
