0	300
1	276
2	266
3	258
5	246
6	241
7	236
10	224
12	216
19	195
23	185
26	178
36	158
37	156
38	154
42	147
45	142
47	139
51	133
53	130
55	127
60	120
68	110
73	104
81	95
90	86
94	82
95	81
104	73
110	68
120	60
127	55
130	53
142	45
147	42
154	38
160	35
162	34
164	33
178	26
185	23
195	19
213	13
216	12
232	8
236	7
246	5
258	3
266	2
276	1
300	0
324	1
334	2
342	3
348	4
354	5
359	6
364	7
368	8
372	9
376	10
380	11
384	12
399	17
402	18
405	19
410	21
415	23
422	26
428	29
442	36
444	37
446	38
453	42
458	45
467	51
470	53
473	55
480	60
490	68
496	73
505	81
506	82
516	92
517	93
519	95
527	104
532	110
536	115
540	120
545	127
549	133
555	142
558	147
562	154
571	172
574	178
577	185
581	195
588	216
590	224
593	236
594	241
595	246
596	252
597	258
598	266
599	276
599	324
598	334
597	342
595	354
593	364
588	384
582	402
581	405
579	410
577	415
574	422
569	432
567	436
562	446
558	453
555	458
545	473
540	480
536	485
532	490
527	496
519	505
518	506
509	515
506	518
505	519
496	527
490	532
480	540
473	545
461	553
458	555
453	558
446	562
424	573
422	574
415	577
405	581
384	588
368	592
364	593
359	594
354	595
348	596
342	597
334	598
324	599
300	600
276	599
266	598
258	597
246	595
241	594
236	593
228	591
220	589
216	588
213	587
198	582
195	581
190	579
185	577
178	574
160	565
156	563
154	562
147	558
142	555
127	545
120	540
115	536
110	532
104	527
95	519
92	516
89	513
87	511
81	505
73	496
68	490
60	480
55	473
51	467
45	458
42	453
38	446
29	428
28	426
27	424
26	422
23	415
19	405
12	384
9	372
8	368
7	364
5	354
3	342
2	334
1	324
