0	300
1	276
2	266
3	258
4	252
5	246
6	241
7	236
8	232
11	220
12	216
18	198
19	195
21	190
23	185
26	178
37	156
38	154
42	147
45	142
49	136
55	127
60	120
68	110
73	104
81	95
88	88
93	83
94	82
95	81
104	73
110	68
115	64
120	60
127	55
130	53
136	49
139	47
142	45
147	42
154	38
162	34
178	26
185	23
195	19
213	13
216	12
232	8
236	7
241	6
246	5
258	3
266	2
276	1
300	0
324	1
334	2
342	3
348	4
354	5
359	6
364	7
384	12
399	17
402	18
405	19
410	21
415	23
422	26
424	27
426	28
440	35
442	36
446	38
453	42
458	45
464	49
470	53
473	55
480	60
485	64
490	68
496	73
505	81
518	94
519	95
527	104
532	110
536	115
540	120
545	127
547	130
549	133
551	136
555	142
558	147
562	154
570	170
573	176
574	178
577	185
579	190
581	195
586	210
587	213
588	216
592	232
593	236
594	241
595	246
596	252
597	258
598	266
599	276
599	324
598	334
597	342
595	354
593	364
590	376
589	380
588	384
585	393
584	396
581	405
577	415
574	422
571	428
570	430
567	436
562	446
558	453
555	458
553	461
547	470
545	473
540	480
536	485
532	490
527	496
519	505
507	517
505	519
496	527
490	532
485	536
480	540
473	545
470	547
467	549
458	555
453	558
446	562
424	573
422	574
415	577
410	579
405	581
399	583
393	585
390	586
384	588
376	590
364	593
359	594
354	595
348	596
342	597
334	598
324	599
300	600
276	599
266	598
258	597
252	596
246	595
241	594
236	593
220	589
216	588
213	587
198	582
195	581
185	577
178	574
168	569
158	564
154	562
147	558
142	555
133	549
130	547
127	545
120	540
115	536
110	532
104	527
95	519
90	514
81	505
73	496
68	490
64	485
60	480
55	473
51	467
49	464
47	461
45	458
42	453
38	446
34	438
31	432
29	428
27	424
26	422
23	415
19	405
18	402
14	390
12	384
8	368
7	364
5	354
3	342
2	334
1	324
