0	300
1	276
2	266
3	258
4	252
5	246
7	236
11	220
12	216
16	204
18	198
19	195
23	185
26	178
36	158
37	156
38	154
42	147
45	142
47	139
53	130
55	127
60	120
64	115
68	110
73	104
81	95
92	84
95	81
104	73
110	68
115	64
120	60
127	55
136	49
139	47
142	45
147	42
154	38
158	36
160	35
170	30
178	26
185	23
195	19
210	14
216	12
228	9
236	7
241	6
246	5
258	3
266	2
276	1
300	0
324	1
334	2
342	3
348	4
354	5
359	6
364	7
380	11
384	12
387	13
390	14
393	15
396	16
405	19
415	23
422	26
444	37
446	38
453	42
458	45
464	49
473	55
480	60
485	64
490	68
496	73
505	81
516	92
517	93
518	94
519	95
527	104
532	110
536	115
540	120
545	127
551	136
553	139
555	142
558	147
562	154
570	170
571	172
573	176
574	178
577	185
579	190
581	195
582	198
583	201
584	204
587	213
588	216
592	232
593	236
595	246
596	252
597	258
598	266
599	276
599	324
598	334
597	342
596	348
595	354
593	364
591	372
590	376
588	384
583	399
582	402
581	405
579	410
577	415
574	422
572	426
563	444
562	446
558	453
555	458
545	473
540	480
536	485
532	490
527	496
519	505
516	508
512	512
505	519
496	527
490	532
485	536
480	540
473	545
470	547
467	549
461	553
458	555
453	558
446	562
432	569
424	573
422	574
415	577
410	579
405	581
402	582
399	583
387	587
384	588
364	593
359	594
354	595
342	597
334	598
324	599
300	600
276	599
266	598
258	597
246	595
241	594
236	593
220	589
216	588
195	581
190	579
185	577
178	574
168	569
156	563
154	562
147	558
142	555
133	549
130	547
127	545
120	540
110	532
104	527
95	519
87	511
85	509
82	506
81	505
73	496
68	490
64	485
60	480
55	473
47	461
45	458
42	453
38	446
27	424
26	422
23	415
19	405
15	393
13	387
12	384
7	364
6	359
5	354
3	342
2	334
1	324
